uri,relation,start,end,extra
"/a/[/r/IsA/,/c/en/running/,/c/en/good_cardiovascular_workout/]",/r/IsA,/c/en/running,/c/en/good_cardiovascular_workout,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/steveh999""}], ""surfaceEnd"": ""a good cardiovascular workout"", ""surfaceStart"": ""Running"", ""surfaceText"": ""[[Running]] is [[a good cardiovascular workout]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/running/,/c/en/good_exercise/]",/r/IsA,/c/en/running,/c/en/good_exercise,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/amy""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/neuromancer""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/amy""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/neuromancer""}], ""surfaceEnd"": ""good exercise"", ""surfaceStart"": ""Running"", ""surfaceText"": ""[[Running]] is [[good exercise]]"", ""weight"": 3.464}"
"/a/[/r/IsA/,/c/en/running/,/c/en/human_behavior/]",/r/IsA,/c/en/running,/c/en/human_behavior,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/gozer""}], ""surfaceEnd"": ""human behavior"", ""surfaceStart"": ""running"", ""surfaceText"": ""[[running]] is a type of [[human behavior]]."", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/running/,/c/en/political_behavior/]",/r/IsA,/c/en/running,/c/en/political_behavior,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/gozer""}], ""surfaceEnd"": ""political behavior"", ""surfaceStart"": ""running"", ""surfaceText"": ""[[running]] is a type of [[political behavior]]."", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/running/,/c/en/show_of_health/]",/r/IsA,/c/en/running,/c/en/show_of_health,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/9iron""}], ""surfaceEnd"": ""a show of health"", ""surfaceStart"": ""running"", ""surfaceText"": ""[[running]] is [[a show of health]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/running/,/c/en/slower_than_biking/]",/r/IsA,/c/en/running,/c/en/slower_than_biking,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/tim""}], ""surfaceEnd"": ""slower than biking"", ""surfaceStart"": ""running"", ""surfaceText"": ""[[running]] is [[slower than biking]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/running/,/c/en/slower_than_driving/]",/r/IsA,/c/en/running,/c/en/slower_than_driving,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/tim""}], ""surfaceEnd"": ""slower than driving"", ""surfaceStart"": ""running"", ""surfaceText"": ""[[running]] is [[slower than driving]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/running/,/c/en/sport/]",/r/IsA,/c/en/running,/c/en/sport,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/pcdavis""}], ""surfaceEnd"": ""sport"", ""surfaceStart"": ""Running"", ""surfaceText"": ""[[Running]] is a type of [[sport]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/running/,/c/en/vigorous_activity/]",/r/IsA,/c/en/running,/c/en/vigorous_activity,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/otherdoug""}], ""surfaceEnd"": ""a vigorous activity"", ""surfaceStart"": ""Running"", ""surfaceText"": ""[[Running]] is [[a vigorous activity]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/running/,/c/en/way/]",/r/IsA,/c/en/running,/c/en/way,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/tim""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/tori""}], ""surfaceEnd"": ""a way"", ""surfaceStart"": ""running"", ""surfaceText"": ""[[running]] is [[a way]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/salad/,/c/en/dish/]",/r/IsA,/c/en/salad,/c/en/dish,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/akanders""}], ""surfaceEnd"": ""a dish"", ""surfaceStart"": ""Salad"", ""surfaceText"": ""[[Salad]] is [[a dish]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/salad/,/c/en/food/]",/r/IsA,/c/en/salad,/c/en/food,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/buzzy""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/davet""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/roger""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/schueler""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/davet""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/jkrasomil""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/roger""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/sandos""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/schueler""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/trevorm""}], ""surfaceEnd"": ""food"", ""surfaceStart"": ""a salad"", ""surfaceText"": ""[[a salad]] is [[food]]"", ""weight"": 6.325}"
"/a/[/r/IsA/,/c/en/salad/,/c/en/healthy_food/]",/r/IsA,/c/en/salad,/c/en/healthy_food,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/jkrasomil""}], ""surfaceEnd"": ""a healthy food"", ""surfaceStart"": ""A salad"", ""surfaceText"": ""[[A salad]] is [[a healthy food]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/sale/,/c/en/exchange/]",/r/IsA,/c/en/sale,/c/en/exchange,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/kemcmanus""}], ""surfaceEnd"": ""an exchange"", ""surfaceStart"": ""a sale"", ""surfaceText"": ""[[a sale]] is [[an exchange]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/salt/,/c/en/mineral/]",/r/IsA,/c/en/salt,/c/en/mineral,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/halelaniau""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/ksandre""}], ""surfaceEnd"": ""a mineral"", ""surfaceStart"": ""salt"", ""surfaceText"": ""[[salt]] is [[a mineral]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/salt/,/c/en/not_ductile/]",/r/IsA,/c/en/salt,/c/en/not_ductile,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/erik""}], ""surfaceEnd"": ""not ductile"", ""surfaceStart"": ""Salt"", ""surfaceText"": ""[[Salt]] is [[not ductile]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/salt/,/c/en/season/v/]",/r/IsA,/c/en/salt,/c/en/season/v,"{""dataset"": ""/d/wiktionary/de"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/de"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/salt/,/c/en/sodium_chloride/]",/r/IsA,/c/en/salt,/c/en/sodium_chloride,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/hugoliu""}], ""surfaceEnd"": ""sodium chloride"", ""surfaceStart"": ""salt"", ""surfaceText"": ""[[salt]] is [[sodium chloride]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/salt/,/c/en/spice/]",/r/IsA,/c/en/salt,/c/en/spice,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/cannibalfeast""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/chriki""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/draconicfae""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/chriki""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/draconicfae""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/dragonjools""}], ""surfaceEnd"": ""a spice"", ""surfaceStart"": ""salt"", ""surfaceText"": ""[[salt]] is [[a spice]]"", ""weight"": 3.464}"
"/a/[/r/IsA/,/c/en/salt/,/c/en/tiny_little_cubes/]",/r/IsA,/c/en/salt,/c/en/tiny_little_cubes,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/joschi""}], ""surfaceEnd"": ""tiny little cubes"", ""surfaceStart"": ""Salt"", ""surfaceText"": ""[[Salt]] is [[tiny little cubes]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/salt/,/c/en/white_colored/]",/r/IsA,/c/en/salt,/c/en/white_colored,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/dexy""}], ""surfaceEnd"": ""white-colored"", ""surfaceStart"": ""Salt"", ""surfaceText"": ""[[Salt]] is [[white-colored]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/san_francisco/,/c/de/city/]",/r/IsA,/c/en/san_francisco,/c/de/city,"{""dataset"": ""/d/wiktionary/de"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/de"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/san_francisco/,/c/en/beautiful_city/]",/r/IsA,/c/en/san_francisco,/c/en/beautiful_city,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/friscojohn""}], ""surfaceEnd"": ""a beautiful city"", ""surfaceStart"": ""San Francisco"", ""surfaceText"": ""[[San Francisco]] is [[a beautiful city]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/san_francisco/,/c/en/big_city/]",/r/IsA,/c/en/san_francisco,/c/en/big_city,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/friscojohn""}], ""surfaceEnd"": ""a big city"", ""surfaceStart"": ""San Francisco"", ""surfaceText"": ""[[San Francisco]] is [[a big city]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/san_francisco/,/c/en/city/]",/r/IsA,/c/en/san_francisco,/c/en/city,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/novalyte""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/bazzat""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/bazzat""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/bryan""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/correlon""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/edman274""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/erikki""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/friscojohn""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/kingjo""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/sunflare""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/tomheath""}], ""surfaceEnd"": ""a city"", ""surfaceStart"": ""san francisco"", ""surfaceText"": ""[[san francisco]] is [[a city]]"", ""weight"": 6.325}"
"/a/[/r/IsA/,/c/en/san_francisco/,/c/en/city_name/]",/r/IsA,/c/en/san_francisco,/c/en/city_name,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/aprimm""}], ""surfaceEnd"": ""a city name"", ""surfaceStart"": ""San Francisco"", ""surfaceText"": ""[[San Francisco]] is [[a city name]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/san_francisco/,/c/en/in_california/]",/r/IsA,/c/en/san_francisco,/c/en/in_california,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/friscojohn""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/madvay""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/friscojohn""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/madvay""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/trevorm""}], ""surfaceEnd"": ""in california"", ""surfaceStart"": ""San Francisco"", ""surfaceText"": ""[[San Francisco]] is [[in california]]"", ""weight"": 4.472}"
"/a/[/r/IsA/,/c/en/san_francisco/,/c/en/in_northern_ca/]",/r/IsA,/c/en/san_francisco,/c/en/in_northern_ca,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/friscojohn""}], ""surfaceEnd"": ""in northern ca"", ""surfaceStart"": ""San Francisco"", ""surfaceText"": ""[[San Francisco]] is [[in northern ca]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/san_francisco/,/c/en/liberal_city/]",/r/IsA,/c/en/san_francisco,/c/en/liberal_city,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/friscojohn""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/droberts45""}], ""surfaceEnd"": ""a liberal city"", ""surfaceStart"": ""San Francisco"", ""surfaceText"": ""[[San Francisco]] is [[a liberal city]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/san_francisco/,/c/en/seapost/]",/r/IsA,/c/en/san_francisco,/c/en/seapost,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/friscojohn""}], ""surfaceEnd"": ""a seapost"", ""surfaceStart"": ""San Francisco"", ""surfaceText"": ""[[San Francisco]] is [[a seapost]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/san_francisco/,/c/en/vacation_destination/]",/r/IsA,/c/en/san_francisco,/c/en/vacation_destination,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/verybigj""}], ""surfaceEnd"": ""a vacation destination"", ""surfaceStart"": ""San Francisco"", ""surfaceText"": ""[[San Francisco]] is [[a vacation destination]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/sand/,/c/en/also/]",/r/IsA,/c/en/sand,/c/en/also,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/acapnotic""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/dasaugen""}], ""surfaceEnd"": ""also"", ""surfaceStart"": ""Sand"", ""surfaceText"": ""[[Sand]] is [[also]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/sand/,/c/en/color/]",/r/IsA,/c/en/sand,/c/en/color,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/halelaniau""}], ""surfaceEnd"": ""a color"", ""surfaceStart"": ""Sand"", ""surfaceText"": ""[[Sand]] is [[a color]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/sand/,/c/en/plentifull/]",/r/IsA,/c/en/sand,/c/en/plentifull,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/thejll""}], ""surfaceEnd"": ""plentifull"", ""surfaceStart"": ""sand"", ""surfaceText"": ""[[sand]] is [[plentifull]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/sand/,/c/en/pulverised_stone/]",/r/IsA,/c/en/sand,/c/en/pulverised_stone,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/mortb""}], ""surfaceEnd"": ""pulverised stone"", ""surfaceStart"": ""Sand"", ""surfaceText"": ""[[Sand]] is [[pulverised stone]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/sand/,/c/en/soil/]",/r/IsA,/c/en/sand,/c/en/soil,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/thezeh""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/orangefrog""}], ""surfaceEnd"": ""soil"", ""surfaceStart"": ""Sand"", ""surfaceText"": ""[[Sand]] is a type of [[soil]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/sand/,/c/en/very_small_rocks/]",/r/IsA,/c/en/sand,/c/en/very_small_rocks,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/mindpixel""}], ""surfaceEnd"": ""very small rocks"", ""surfaceStart"": ""sand"", ""surfaceText"": ""[[sand]] is [[very small rocks]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/sandwich/,/c/en/meal_commonly/]",/r/IsA,/c/en/sandwich,/c/en/meal_commonly,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/reverendj""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/trevorm""}], ""surfaceEnd"": ""a meal commonly"", ""surfaceStart"": ""a sandwich"", ""surfaceText"": ""[[a sandwich]] is [[a meal commonly]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/santa/,/c/en/popular_myth/]",/r/IsA,/c/en/santa,/c/en/popular_myth,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/justjim""}], ""surfaceEnd"": ""a popular myth"", ""surfaceStart"": ""Santa"", ""surfaceText"": ""[[Santa]] is [[a popular myth]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/satchel/,/c/en/bag/]",/r/IsA,/c/en/satchel,/c/en/bag,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/jimmoir""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/mindfire2""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/detmar""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/jimmoir""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/mindfire2""}], ""surfaceEnd"": ""a bag"", ""surfaceStart"": ""A satchel"", ""surfaceText"": ""[[A satchel]] is [[a bag]]"", ""weight"": 4.472}"
"/a/[/r/IsA/,/c/en/saucer/,/c/en/dish/]",/r/IsA,/c/en/saucer,/c/en/dish,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/guru1""}], ""surfaceEnd"": ""a dish"", ""surfaceStart"": ""A saucer"", ""surfaceText"": ""[[A saucer]] is [[a dish]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/saucers/,/c/en/discs/]",/r/IsA,/c/en/saucers,/c/en/discs,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/bagsc""}], ""surfaceEnd"": ""discs"", ""surfaceStart"": ""Saucers"", ""surfaceText"": ""[[Saucers]] are [[discs]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/saying/,/c/en/activity/]",/r/IsA,/c/en/saying,/c/en/activity,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/rlx001""}], ""surfaceEnd"": ""an activity"", ""surfaceStart"": ""Saying"", ""surfaceText"": ""[[Saying]] is [[an activity]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/scale/,/c/en/instrument/]",/r/IsA,/c/en/scale,/c/en/instrument,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/ilk""}], ""surfaceEnd"": ""an instrument"", ""surfaceStart"": ""a scale"", ""surfaceText"": ""[[a scale]] is [[an instrument]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/scale/,/c/en/machine/]",/r/IsA,/c/en/scale,/c/en/machine,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/dev""}], ""surfaceEnd"": ""a machine"", ""surfaceStart"": ""a scale"", ""surfaceText"": ""[[a scale]] is [[a machine]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/scale/,/c/en/measures_weight/]",/r/IsA,/c/en/scale,/c/en/measures_weight,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/ilk""}], ""surfaceEnd"": ""something that measures weight"", ""surfaceStart"": ""a scale"", ""surfaceText"": ""[[a scale]] is [[something that measures weight]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/scale/,/c/en/plant_pest/]",/r/IsA,/c/en/scale,/c/en/plant_pest,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/mjcarrier""}], ""surfaceEnd"": ""a plant pest"", ""surfaceStart"": ""Scale"", ""surfaceText"": ""[[Scale]] is [[a plant pest]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/scarf/,/c/en/clothing/]",/r/IsA,/c/en/scarf,/c/en/clothing,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/browni""}], ""surfaceEnd"": ""clothing"", ""surfaceStart"": ""a scarf"", ""surfaceText"": ""[[a scarf]] is a kind of [[clothing]]."", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/scarf/,/c/en/example_of_neckwear/]",/r/IsA,/c/en/scarf,/c/en/example_of_neckwear,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/guru1""}], ""surfaceEnd"": ""an example of neckwear"", ""surfaceStart"": ""A scarf"", ""surfaceText"": ""[[A scarf]] is [[an example of neckwear]]"", ""weight"": 1.0}"
